,itv_start,itv_end,name,itv_level
610,68870.64453125,68886.64353125,ml_eeg_light_sleep,-2
611,68886.64453125,68954.64353125,ml_eeg_deep_sleep,-3
612,68954.64453125,69018.64353125,ml_eeg_rem_sleep,-1
613,69018.64453125,69034.64353125,ml_eeg_light_sleep,-2
614,69034.64453125,69162.64353125,ml_eeg_rem_sleep,-1
615,69162.64453125,69190.64353125,ml_eeg_light_sleep,-2
616,69190.64453125,69202.64353125,ml_eeg_deep_sleep,-3
617,69202.64453125,69222.64353125,ml_eeg_light_sleep,-2
618,69222.64453125,69371.58103125,ml_eeg_deep_sleep,-3
619,69371.58203125,69381.590796875,ml_eeg_active,0
620,69381.591796875,69397.590796875,ml_eeg_light_sleep,-2
621,69397.591796875,69620.46384375,ml_eeg_deep_sleep,-3
622,69620.46484375,69632.46384375,ml_eeg_light_sleep,-2
623,69632.46484375,69845.249,ml_eeg_deep_sleep,-3
624,69845.25,69861.249,ml_eeg_light_sleep,-2
625,69861.25,69993.249,ml_eeg_deep_sleep,-3
626,69993.25,70009.249,ml_eeg_rem_sleep,-1
627,70009.25,70017.249,ml_eeg_light_sleep,-2
628,70017.25,70035.340796875,ml_eeg_deep_sleep,-3
629,70035.341796875,70038.827125,ml_eeg_active,0
630,70038.828125,70050.827125,ml_eeg_light_sleep,-2
631,70050.828125,70214.827125,ml_eeg_deep_sleep,-3
632,70214.828125,70322.827125,ml_eeg_rem_sleep,-1
633,70322.828125,70362.827125,ml_eeg_light_sleep,-2
634,70362.828125,70634.827125,ml_eeg_deep_sleep,-3
635,70634.828125,70650.827125,ml_eeg_rem_sleep,-1
636,70650.828125,70658.827125,ml_eeg_light_sleep,-2
637,70658.828125,70802.827125,ml_eeg_deep_sleep,-3
638,70802.828125,70818.827125,ml_eeg_rem_sleep,-1
639,70818.828125,70830.827125,ml_eeg_deep_sleep,-3
640,70830.828125,70842.827125,ml_eeg_light_sleep,-2
641,70842.828125,71022.827125,ml_eeg_deep_sleep,-3
642,71022.828125,71038.827125,ml_eeg_rem_sleep,-1
643,71038.828125,71046.827125,ml_eeg_light_sleep,-2
644,71046.828125,71090.827125,ml_eeg_deep_sleep,-3
645,71090.828125,71206.903296875,ml_eeg_rem_sleep,-1
646,71206.904296875,71211.3661875,ml_eeg_active,0
647,71211.3671875,71219.3661875,ml_eeg_light_sleep,-2
648,71219.3671875,71227.3661875,ml_eeg_deep_sleep,-3
649,71227.3671875,71243.3661875,ml_eeg_light_sleep,-2
650,71243.3671875,71283.3661875,ml_eeg_deep_sleep,-3
651,71283.3671875,71295.3661875,ml_eeg_light_sleep,-2
652,71295.3671875,71675.09275,ml_eeg_deep_sleep,-3
653,71675.09375,73300.133765625,ml_eeg_active,0
654,73300.134765625,73572.821265625,ml_eeg_deep_sleep,-3
655,73572.822265625,73582.8115,ml_eeg_active,0
656,73582.8125,73606.8115,ml_eeg_light_sleep,-2
657,73606.8125,73662.8115,ml_eeg_deep_sleep,-3
658,73662.8125,73674.8115,ml_eeg_light_sleep,-2
659,73674.8125,73822.8115,ml_eeg_deep_sleep,-3
660,73822.8125,73911.434546875,ml_eeg_rem_sleep,-1
661,73911.435546875,73913.92478125,ml_eeg_active,0
662,73913.92578125,73932.641578125,ml_eeg_light_sleep,-2
663,73932.642578125,73957.64353125,ml_eeg_active,0
664,73957.64453125,74001.64353125,ml_eeg_deep_sleep,-3
665,74001.64453125,74021.64353125,ml_eeg_light_sleep,-2
666,74021.64453125,74377.64353125,ml_eeg_deep_sleep,-3
667,74377.64453125,74389.64353125,ml_eeg_light_sleep,-2
668,74389.64453125,74477.64353125,ml_eeg_deep_sleep,-3
669,74477.64453125,74489.64353125,ml_eeg_light_sleep,-2
670,74489.64453125,74553.64353125,ml_eeg_deep_sleep,-3
671,74553.64453125,74565.64353125,ml_eeg_light_sleep,-2
672,74565.64453125,74673.64353125,ml_eeg_deep_sleep,-3
673,74673.64453125,74762.352515625,ml_eeg_rem_sleep,-1
674,74762.353515625,74765.3115,ml_eeg_active,0
675,74765.3125,74785.3115,ml_eeg_light_sleep,-2
676,74785.3125,74981.3115,ml_eeg_deep_sleep,-3
677,74981.3125,75025.3115,ml_eeg_rem_sleep,-1
678,75025.3125,75037.3115,ml_eeg_light_sleep,-2
679,75037.3125,75370.360328125,ml_eeg_deep_sleep,-3
680,75370.361328125,75378.504859375,ml_eeg_active,0
681,75378.505859375,75397.670875,ml_eeg_light_sleep,-2
682,75397.671875,75790.172828125,ml_eeg_active,0
683,75790.173828125,75805.170875,ml_eeg_light_sleep,-2
684,75805.171875,75830.172828125,ml_eeg_active,0
685,75830.173828125,75838.172828125,ml_eeg_light_sleep,-2
686,75838.173828125,75862.172828125,ml_eeg_deep_sleep,-3
687,75862.173828125,75867.680640625,ml_eeg_light_sleep,-2
688,75867.681640625,75900.18259375,ml_eeg_active,0
689,75900.18359375,76104.18259375,ml_eeg_deep_sleep,-3
690,76104.18359375,76120.18259375,ml_eeg_light_sleep,-2
691,76120.18359375,76200.18259375,ml_eeg_deep_sleep,-3
692,76200.18359375,76212.18259375,ml_eeg_light_sleep,-2
693,76212.18359375,76284.18259375,ml_eeg_deep_sleep,-3
694,76284.18359375,76320.18259375,ml_eeg_rem_sleep,-1
695,76320.18359375,76356.18259375,ml_eeg_light_sleep,-2
696,76356.18359375,76384.18259375,ml_eeg_deep_sleep,-3
697,76384.18359375,76396.18259375,ml_eeg_light_sleep,-2
698,76396.18359375,76588.18259375,ml_eeg_deep_sleep,-3
699,76588.18359375,76600.18259375,ml_eeg_light_sleep,-2
700,76600.18359375,76732.18259375,ml_eeg_deep_sleep,-3
701,76732.18359375,76744.18259375,ml_eeg_light_sleep,-2
702,76744.18359375,76788.18259375,ml_eeg_deep_sleep,-3
703,76788.18359375,76811.141578125,ml_eeg_rem_sleep,-1
704,76811.142578125,76813.72946875,ml_eeg_active,0
705,76813.73046875,76837.72946875,ml_eeg_light_sleep,-2
706,76837.73046875,77037.72946875,ml_eeg_deep_sleep,-3
707,77037.73046875,77141.72946875,ml_eeg_rem_sleep,-1
708,77141.73046875,77197.72946875,ml_eeg_light_sleep,-2
709,77197.73046875,77213.72946875,ml_eeg_deep_sleep,-3
710,77213.73046875,77233.72946875,ml_eeg_light_sleep,-2
711,77233.73046875,77340.200171875,ml_eeg_deep_sleep,-3
712,77340.201171875,77370.202125,ml_eeg_active,0
713,77370.203125,77674.790015625,ml_eeg_deep_sleep,-3
714,77674.791015625,77726.790015625,ml_eeg_rem_sleep,-1
715,77726.791015625,77750.790015625,ml_eeg_light_sleep,-2
716,77750.791015625,77790.790015625,ml_eeg_deep_sleep,-3
717,77790.791015625,77795.2099375,ml_eeg_light_sleep,-2
718,77795.2109375,77815.211890625,ml_eeg_active,0
719,77815.212890625,77823.211890625,ml_eeg_light_sleep,-2
720,77823.212890625,77907.7099375,ml_eeg_deep_sleep,-3
721,77907.7109375,77935.22165625,ml_eeg_active,0
722,77935.22265625,77997.733375,ml_eeg_deep_sleep,-3
723,77997.734375,78000.790015625,ml_eeg_active,0
724,78000.791015625,78012.790015625,ml_eeg_light_sleep,-2
725,78012.791015625,78208.790015625,ml_eeg_deep_sleep,-3
726,78208.791015625,78244.790015625,ml_eeg_light_sleep,-2
727,78244.791015625,78296.790015625,ml_eeg_deep_sleep,-3
728,78296.791015625,78320.790015625,ml_eeg_light_sleep,-2
729,78320.791015625,78384.790015625,ml_eeg_deep_sleep,-3
730,78384.791015625,78520.790015625,ml_eeg_rem_sleep,-1
731,78520.791015625,78552.72946875,ml_eeg_light_sleep,-2
732,78552.73046875,78575.231421875,ml_eeg_active,0
733,78575.232421875,78595.22946875,ml_eeg_light_sleep,-2
734,78595.23046875,78612.731421875,ml_eeg_active,0
735,78612.732421875,79100.731421875,ml_eeg_deep_sleep,-3
736,79100.732421875,79117.762671875,ml_eeg_rem_sleep,-1
737,79117.763671875,79121.395484375,ml_eeg_active,0
738,79121.396484375,79137.395484375,ml_eeg_light_sleep,-2
739,79137.396484375,79201.395484375,ml_eeg_deep_sleep,-3
740,79201.396484375,79221.395484375,ml_eeg_rem_sleep,-1
741,79221.396484375,79241.395484375,ml_eeg_light_sleep,-2
742,79241.396484375,79273.395484375,ml_eeg_deep_sleep,-3
743,79273.396484375,79285.395484375,ml_eeg_rem_sleep,-1
744,79285.396484375,79342.739234375,ml_eeg_deep_sleep,-3
745,79342.740234375,79380.2411875,ml_eeg_active,0
746,79380.2421875,79388.2411875,ml_eeg_light_sleep,-2
747,79388.2421875,79588.2411875,ml_eeg_deep_sleep,-3
748,79588.2421875,79690.249,ml_eeg_rem_sleep,-1
749,79690.25,80797.770484375,ml_eeg_active,0
750,80797.771484375,80812.76853125,ml_eeg_deep_sleep,-3
751,80812.76953125,80850.270484375,ml_eeg_active,0
752,80850.271484375,80854.270484375,ml_eeg_light_sleep,-2
753,80854.271484375,80878.270484375,ml_eeg_deep_sleep,-3
754,80878.271484375,80890.270484375,ml_eeg_light_sleep,-2
755,80890.271484375,80978.270484375,ml_eeg_deep_sleep,-3
756,80978.271484375,80994.270484375,ml_eeg_light_sleep,-2
757,80994.271484375,81010.270484375,ml_eeg_deep_sleep,-3
758,81010.271484375,81022.270484375,ml_eeg_light_sleep,-2
759,81022.271484375,81138.270484375,ml_eeg_deep_sleep,-3
760,81138.271484375,81154.270484375,ml_eeg_light_sleep,-2
761,81154.271484375,81174.270484375,ml_eeg_deep_sleep,-3
762,81174.271484375,81198.270484375,ml_eeg_light_sleep,-2
763,81198.271484375,81326.270484375,ml_eeg_deep_sleep,-3
764,81326.271484375,81418.270484375,ml_eeg_rem_sleep,-1
765,81418.271484375,81450.278296875,ml_eeg_light_sleep,-2
766,81450.279296875,81475.28025,ml_eeg_active,0
767,81475.28125,81931.28025,ml_eeg_deep_sleep,-3
768,81931.28125,81947.28025,ml_eeg_rem_sleep,-1
769,81947.28125,81951.28025,ml_eeg_deep_sleep,-3
770,81951.28125,81975.28025,ml_eeg_light_sleep,-2
771,81975.28125,82047.28025,ml_eeg_deep_sleep,-3
772,82047.28125,82099.149390625,ml_eeg_rem_sleep,-1
773,82099.150390625,82106.610328125,ml_eeg_active,0
774,82106.611328125,82130.610328125,ml_eeg_light_sleep,-2
775,82130.611328125,82166.610328125,ml_eeg_deep_sleep,-3
776,82166.611328125,82178.610328125,ml_eeg_rem_sleep,-1
777,82178.611328125,82190.610328125,ml_eeg_deep_sleep,-3
778,82190.611328125,82262.610328125,ml_eeg_rem_sleep,-1
779,82262.611328125,82274.610328125,ml_eeg_light_sleep,-2
780,82274.611328125,82330.610328125,ml_eeg_deep_sleep,-3
781,82330.611328125,82347.21775,ml_eeg_light_sleep,-2
782,82347.21875,82480.297828125,ml_eeg_deep_sleep,-3
783,82480.298828125,82500.29978125,ml_eeg_active,0
784,82500.30078125,82504.29978125,ml_eeg_light_sleep,-2
785,82504.30078125,82597.44040625,ml_eeg_deep_sleep,-3
786,82597.44140625,82602.47946875,ml_eeg_active,0
787,82602.48046875,82610.47946875,ml_eeg_light_sleep,-2
788,82610.48046875,82926.47946875,ml_eeg_deep_sleep,-3
789,82926.48046875,82950.30759375,ml_eeg_rem_sleep,-1
790,82950.30859375,83357.8193125,ml_eeg_active,0
791,83357.8203125,83477.684546875,ml_eeg_deep_sleep,-3
792,83477.685546875,83485.692359375,ml_eeg_active,0
793,83485.693359375,83501.692359375,ml_eeg_light_sleep,-2
794,83501.693359375,83682.0068125,ml_eeg_deep_sleep,-3
795,83682.0078125,83694.0068125,ml_eeg_light_sleep,-2
796,83694.0078125,83790.0068125,ml_eeg_deep_sleep,-3
797,83790.0078125,83818.0068125,ml_eeg_light_sleep,-2
798,83818.0078125,83906.0068125,ml_eeg_deep_sleep,-3
799,83906.0078125,83918.0068125,ml_eeg_light_sleep,-2
800,83918.0078125,84050.0068125,ml_eeg_deep_sleep,-3
801,84050.0078125,84066.0068125,ml_eeg_light_sleep,-2
802,84066.0078125,84082.0068125,ml_eeg_deep_sleep,-3
803,84082.0078125,84098.0068125,ml_eeg_light_sleep,-2
804,84098.0078125,84122.0068125,ml_eeg_deep_sleep,-3
805,84122.0078125,84166.0068125,ml_eeg_rem_sleep,-1
806,84166.0078125,84194.0068125,ml_eeg_light_sleep,-2
807,84194.0078125,84234.0068125,ml_eeg_deep_sleep,-3
808,84234.0078125,84246.0068125,ml_eeg_light_sleep,-2
809,84246.0078125,84306.0068125,ml_eeg_deep_sleep,-3
810,84306.0078125,84318.0068125,ml_eeg_light_sleep,-2
811,84318.0078125,84374.0068125,ml_eeg_deep_sleep,-3
812,84374.0078125,84410.0068125,ml_eeg_rem_sleep,-1
813,84410.0078125,84437.657203125,ml_eeg_light_sleep,-2
814,84437.658203125,84501.657203125,ml_eeg_deep_sleep,-3
815,84501.658203125,84513.657203125,ml_eeg_light_sleep,-2
816,84513.658203125,84561.657203125,ml_eeg_deep_sleep,-3
817,84561.658203125,84577.657203125,ml_eeg_rem_sleep,-1
818,84577.658203125,84656.6865,ml_eeg_deep_sleep,-3
819,84656.6875,84702.84665625,ml_eeg_rem_sleep,-1
820,84702.84765625,84720.348609375,ml_eeg_active,0
821,84720.349609375,84732.348609375,ml_eeg_light_sleep,-2
822,84732.349609375,84812.348609375,ml_eeg_rem_sleep,-1
823,84812.349609375,84828.348609375,ml_eeg_light_sleep,-2
824,84828.349609375,84936.348609375,ml_eeg_deep_sleep,-3
825,84936.349609375,84952.348609375,ml_eeg_rem_sleep,-1
826,84952.349609375,84956.348609375,ml_eeg_deep_sleep,-3
827,84956.349609375,84968.348609375,ml_eeg_light_sleep,-2
828,84968.349609375,85048.348609375,ml_eeg_deep_sleep,-3
829,85048.349609375,85068.348609375,ml_eeg_light_sleep,-2
830,85068.349609375,85172.348609375,ml_eeg_deep_sleep,-3
831,85172.349609375,85216.46384375,ml_eeg_rem_sleep,-1
832,85216.46484375,85221.93259375,ml_eeg_active,0
833,85221.93359375,85237.93259375,ml_eeg_light_sleep,-2
834,85237.93359375,85313.93259375,ml_eeg_deep_sleep,-3
835,85313.93359375,85317.93259375,ml_eeg_light_sleep,-2
836,85317.93359375,85325.93259375,ml_eeg_rem_sleep,-1
837,85325.93359375,85341.93259375,ml_eeg_light_sleep,-2
838,85341.93359375,85345.93259375,ml_eeg_deep_sleep,-3
839,85345.93359375,85433.016578125,ml_eeg_rem_sleep,-1
840,85433.017578125,85437.264625,ml_eeg_active,0
841,85437.265625,85445.264625,ml_eeg_light_sleep,-2
842,85445.265625,85449.264625,ml_eeg_rem_sleep,-1
843,85449.265625,85457.264625,ml_eeg_deep_sleep,-3
844,85457.265625,85465.356421875,ml_eeg_light_sleep,-2
845,85465.357421875,85500.358375,ml_eeg_active,0
846,85500.359375,85564.358375,ml_eeg_deep_sleep,-3
847,85564.359375,85576.358375,ml_eeg_light_sleep,-2
848,85576.359375,85712.358375,ml_eeg_deep_sleep,-3
849,85712.359375,85736.358375,ml_eeg_light_sleep,-2
850,85736.359375,85904.358375,ml_eeg_deep_sleep,-3
851,85904.359375,85968.358375,ml_eeg_rem_sleep,-1
852,85968.359375,85984.358375,ml_eeg_light_sleep,-2
853,85984.359375,86004.358375,ml_eeg_deep_sleep,-3
854,86004.359375,86012.358375,ml_eeg_rem_sleep,-1
855,86012.359375,86024.358375,ml_eeg_light_sleep,-2
856,86024.359375,86125.3661875,ml_eeg_deep_sleep,-3
857,86125.3671875,86475.37790625,ml_eeg_active,0
858,86475.37890625,86572.875953125,ml_eeg_deep_sleep,-3
859,86572.876953125,86615.97265625,ml_eeg_active,0
